MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
19211,,2018-07-21 01:50,USD,True,6,2018-07-21 01:50,BACKER,0,6,USER,https://opencollective.com/anonymous833,,,
19412,,2018-07-25 21:29,USD,False,2,2019-11-01 14:10,BACKER,backer,34,USER,https://opencollective.com/hans-richard-bentsen,,,
19611,,2018-07-27 11:25,USD,True,20,2018-07-27 11:25,BACKER,0,20,USER,https://opencollective.com/anonymous852,,,
19656,,2018-07-28 12:05,USD,True,25,2018-07-28 12:05,BACKER,0,25,USER,https://opencollective.com/anonymous854,,,
19686,,2018-07-29 23:10,USD,True,20,2021-01-12 22:48,BACKER,0,70,USER,https://opencollective.com/damien1,,,
19963,,2018-08-04 18:12,USD,True,12.5,2018-08-04 18:12,BACKER,0,12.5,USER,https://opencollective.com/anonymous882,,,
20054,,2018-08-07 16:16,USD,False,2,2020-09-01 09:20,BACKER,backer,54,USER,https://opencollective.com/anonymous890,,,
20380,,2018-08-13 06:08,USD,True,10,2018-08-13 06:08,BACKER,0,10,USER,https://opencollective.com/anonymous903,,,
20560,,2018-08-14 06:36,USD,True,60,2018-08-14 06:36,BACKER,0,60,USER,https://opencollective.com/flcowboy7,,,
20785,,2018-08-17 16:09,USD,False,2,2018-10-01 05:08,BACKER,backer,6,USER,https://opencollective.com/0be202f1,https://twitter.com/0be202f1,https://github.com/romanar,https://twitter.com/0be202f1
20840,,2018-08-18 14:30,USD,True,5,2018-08-18 14:30,BACKER,0,5,USER,https://opencollective.com/cody-parks,,,
20987,,2018-08-21 23:26,USD,True,4.5,2018-08-21 23:26,BACKER,0,4.5,USER,https://opencollective.com/anonymous944,,,
21008,,2018-08-22 10:48,USD,True,10,2018-08-22 10:48,BACKER,0,10,USER,https://opencollective.com/maurizio-masini,,,
21139,,2018-08-25 00:45,USD,True,5,2018-08-25 00:45,BACKER,0,5,USER,https://opencollective.com/josh-stevens,,,
21243,,2018-08-27 09:13,USD,True,2,2018-11-01 05:08,BACKER,0,8,USER,https://opencollective.com/stephen-freeman,,,
21437,,2018-08-30 23:34,USD,True,50,2023-05-25 14:26,BACKER,0,250,USER,https://opencollective.com/rg9400,,,
21635,,2018-08-31 22:16,USD,True,2,2018-08-31 22:16,BACKER,0,2,USER,https://opencollective.com/rkmaier,https://twitter.com/rkmaier,,
21843,,2018-09-05 02:46,USD,True,25,2018-09-05 02:46,BACKER,0,25,USER,https://opencollective.com/anonymous1012,,,
21934,,2018-09-06 00:45,USD,True,10,2018-09-06 00:45,BACKER,0,10,USER,https://opencollective.com/anonymous1018,,,
22055,,2018-09-08 01:47,USD,True,20,2018-09-08 01:47,BACKER,0,20,USER,https://opencollective.com/kbx81,https://twitter.com/kbx81,,
22328,,2018-09-13 14:59,USD,True,10,2018-09-13 14:59,BACKER,0,10,USER,https://opencollective.com/anonymous1072,,,
22378,,2018-09-14 13:43,USD,True,5,2018-09-14 13:43,BACKER,0,5,USER,https://opencollective.com/anonymous1078,,,
22497,,2018-09-17 07:42,USD,False,2,2020-02-04 05:01,BACKER,backer,36,USER,https://opencollective.com/justin-hopper,,,https://www.doonze.net
22600,,2018-09-19 03:28,USD,True,10,2018-09-19 03:28,BACKER,0,10,USER,https://opencollective.com/anonymous1101,,,
22656,,2018-09-20 02:10,USD,False,2,2018-09-20 02:10,BACKER,backer,2,USER,https://opencollective.com/secondsunrise,,,
22687,,2018-09-20 16:00,USD,True,10,2018-09-20 16:00,BACKER,0,10,USER,https://opencollective.com/marco-scalise,,,https://www.marcoscalise.it
22872,,2018-09-23 15:03,USD,True,10,2018-09-23 15:03,BACKER,0,10,USER,https://opencollective.com/shawn-gordley,,,
23029,,2018-09-25 20:41,USD,True,10,2018-09-25 20:41,BACKER,0,10,USER,https://opencollective.com/jay-theisen,,,
